Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at
1399667101875408900,negative,1.1314233541488647,-1.0972969532012942,3.649153709411621,"@mjrowland68 @abcnews We are in the middle of the worst viral pandemic since the Spanish Flu. Covid-19 is mutating rapidily. Its gone from R1 to R6 in a year. Just do the math on what happens if it gets to R15. The same as measels.

Morrison better protect us or we will likely see mass death.",,Australia,Tue Jun 01 10:00:16 +0000 2021
1399667828093898754,negative,0.4935387372970581,-0.1761185526847839,2.0056390762329097,"@UncommonSense3R wpuld you believe I  forgot today was Tuesday?

Lockdown brain!!

Sorry.",,Australia,Tue Jun 01 10:03:09 +0000 2021
1399668094750973956,negative,0.9769651293754578,0.5646744966506958,1.301701903343201,"Protect each other’s back during the pandemic, Australia and New Zealand are allies forever. https://t.co/CIEEJqH2uq",,Australia,Tue Jun 01 10:04:13 +0000 2021
1399668140045258757,negative,0.8852455615997314,-0.2981393039226532,1.1118791103363037,"Why always firstly found in China? SARS, H1N1, COVID19 
https://t.co/7WIEhXuEKH",,Australia,Tue Jun 01 10:04:23 +0000 2021
1399668414319263746,negative,0.1311977952718734,0.0976374000310897,0.6927958726882935,Oh no. https://t.co/DF0jfedAIs,,Australia,Tue Jun 01 10:05:29 +0000 2021
1399668497760751616,neutral,1.2690622806549072,0.6027908325195312,0.879014253616333,"Of course they did. So that means I should look forward to the announcement allowing other Victorian residents in too, right? #saparli https://t.co/QaZLCelZQ6",saparli,Australia,Tue Jun 01 10:05:49 +0000 2021
1399669312500092929,negative,0.6807954907417297,-0.6158132553100586,1.4912643432617188,No. Bad take 🤦🏻‍♂️ https://t.co/nc9s8lgEI3,,Australia,Tue Jun 01 10:09:03 +0000 2021
1399669609716875264,negative,1.4005589485168457,-0.7559717297554016,1.5089855194091797,Why is it lockdown 4.0 and not 4? #Nine,Nine,Australia,Tue Jun 01 10:10:14 +0000 2021
1399669779435114496,negative,1.3856079578399658,-1.0465610027313232,2.524890422821045,"“The saga of public health officials tasked with fighting epidemic disease, and their clashes with national health authorities who didn’t care ... Michael Lewis made it into high drama” by @LaurenceBSiegel via @AdvPerspectives https://t.co/LlDgfLgFVh",,Australia,Tue Jun 01 10:10:54 +0000 2021
1399670044175613952,neutral,2.593194007873535,-0.2170860171318054,-0.5822035670280457,Lockdown until Monday the mail?,,Australia,Tue Jun 01 10:11:57 +0000 2021
1399670350795788291,negative,1.2757469415664673,-0.2203770577907562,2.1349866390228267,I spent 40 mins on hold to book for the COVID vaccine as we are being told to get it. finally someone answers and after giving my details she tells me there are no appointments left and I’ll have to call back another time to make a booking. What a joke! #COVID19Vic,COVID19Vic,Australia,Tue Jun 01 10:13:10 +0000 2021
1399670958596628483,neutral,2.117014169692993,0.8798855543136597,0.5596885681152344,How to spend your birthday in lockdown - Spend 6 hours eating a bone the size of your head https://t.co/psp6CJfmSo,,Australia,Tue Jun 01 10:15:35 +0000 2021
1399671075017879553,neutral,1.4456446170806885,0.4810723960399627,-0.2358853965997696,Sydney at the SCG https://t.co/zRfokJ9LYK,,Australia,Tue Jun 01 10:16:03 +0000 2021
1399671356028035076,neutral,2.0836238861083984,1.1840507984161377,0.0789189487695694,More lockdown work 🛠🧤🥅  #training #gkunion #lockdownlife @ Yarraville Glory Football Club https://t.co/1gf2CNsjAj,"training, gkunion, lockdownlife",Australia,Tue Jun 01 10:17:10 +0000 2021
1399671807280488449,negative,0.6847478747367859,-0.0511158779263496,2.767771482467652,"@GrumpyOLSoldier @utegirl70 We had that infamous lockdown here last year, sparked by the clowns at the Woodville Pizza Bar 😳 My understanding is they're planning on re-opening as a brothel!

They might as well.........they've already fucked an entire State 😁",,Australia,Tue Jun 01 10:18:58 +0000 2021
1399672486292119555,positive,1.1841174364089966,2.5492892265319824,-0.2023874074220657,@btharris93  here is one of the best reasons for a snap lockdown. https://t.co/EDdTzKWkAw,,Australia,Tue Jun 01 10:21:40 +0000 2021
1399674147366604801,neutral,1.3655554056167605,0.4294252097606659,0.1948543787002563,Every word of this. https://t.co/WTkuM1JZp2,,Australia,Tue Jun 01 10:28:16 +0000 2021
1399674340916928519,negative,1.4739882946014404,-0.94426828622818,2.8484575748443604,@charles_haig01 @PatsKarvelas Nsw outbreak was not in winter. Nsw was dealing with the indian variant. Nsw contact tracers did not ring 1st 2nd and 3rd contacts into the 10 000 range in days. Nsw doesn'thave our young population. Nsw is not actually Victoria. What's to learn?,,Australia,Tue Jun 01 10:29:02 +0000 2021
