Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at
1369952947979743237,neutral,2.08508825302124,-0.16619041562080386,0.3644019961357117,plural... im still on a leaders first policy and im pro vaccination https://t.co/dBcvYLF869,,Australia,Thu Mar 11 10:06:49 +0000 2021
1369955388422942720,neutral,1.2339802980422974,1.1321401596069336,0.326320618391037,"Nassor Ahmed Mazrui is @ACTwazalendo  Deputy Secretary General and @zittokabwe is the party leader! 

Well done @ACTwazalendo https://t.co/UqsOgyrHM4",,Australia,Thu Mar 11 10:16:31 +0000 2021
1369961825618460675,positive,1.9910194873809812,2.9127001762390137,-0.18804821372032168,“Standing — I mean sitting on chairs — on the outside lookin’ in” 🎵 @JimmyBarnes will play to a less than lively Hobart crowd this weekend thanks to a new dancing ban. #COVID19 @themercurycomau https://t.co/W0mRdxmUMg,COVID19,Australia,Thu Mar 11 10:42:06 +0000 2021
1369962460376002561,negative,0.9311352372169496,-0.8333587050437927,2.499779224395752,Brendan Murphy at it again...nothing but a useless brought and paid for Morrison government lackey..#ScottyFromCoverUps #ScottyDoesNothing https://t.co/Ja8Ae05XBj,"ScottyFromCoverUps, ScottyDoesNothing",Australia,Thu Mar 11 10:44:37 +0000 2021
1369966207424630787,neutral,1.2968956232070925,0.21244585514068606,0.617768406867981,@m1ke7asker @DHughesy @oshergunsberg @DHughesy has been growing (attempting too) his stash since lockdown started almost 12 months ago,,Australia,Thu Mar 11 10:59:31 +0000 2021
1369953434661576704,negative,0.5780670642852783,-0.25101619958877563,1.5441417694091797,#QandA Keneally being a flake again. COVID not as big a risk as necrosis.,QandA,Australia,Thu Mar 11 10:08:45 +0000 2021
1369954852529303556,positive,1.1607933044433594,2.7260775566101074,0.3744274377822876,"@RayBoyd007 @waynejoneswins Yes indeed!
Think #COVID19...the most recent example of #STEM in action! #science #education #medicaltechnology lessons learnt everywhere!
#primarySTEMchat 

https://t.co/EKLrMbjocU","COVID19, STEM, science, education, medicaltechnology, primarySTEMchat",Australia,Thu Mar 11 10:14:24 +0000 2021
1369956811617361920,negative,0.5500890612602234,-0.1827908754348755,2.646716356277466,"The industry I’ve worked in since the early 80’s is dying, and it’s terrible to watch it happen in front of me. First it was pokies in pubs, then lock out laws and now no COVID recovery support from the state government. Thanks @GladysB  https://t.co/RBcQ8HtxtV",,Australia,Thu Mar 11 10:22:11 +0000 2021
1369957800730791937,positive,1.4255722761154177,3.3649780750274663,0.1903637945652008,"Delighted to announce a #WorldPremiere that was postponed for a year dude to covid. Brooke Shelley and I have written new pieces to be performed amongst @sydphil’s performance of the Bach St John Passion complete with period orchestra, Saturday April 3. 

https://t.co/wbA9ivMTzx https://t.co/oACgmBvAqT",WorldPremiere,Australia,Thu Mar 11 10:26:06 +0000 2021
1369958483273994242,negative,0.8729180097579956,-0.1258067786693573,1.6077091693878174,"Poor old Zed, it must be hard being the apologist for Morrison government. No doubt he'll be rewarded. Keeps repeating LNP mantra that Morrison led Australia's covid response. I seem to remember the premiers defied him and that's why we're relatively safe.",,Australia,Thu Mar 11 10:28:49 +0000 2021
1369959226508898309,negative,0.7359350919723511,-1.2399773597717283,3.5496177673339844,The massive hypocrisy of the govt in failing to support the very university researchers which the health and vaccine response to COVID has been dependent upon #QandA,QandA,Australia,Thu Mar 11 10:31:46 +0000 2021
1369961991675080704,neutral,1.8360968828201292,1.723383545875549,0.3331141173839569,"Covid vaccine wastage, jab targets not being met and fear cheap tickets won’t save jobs. 
Big night ahead on @SkyNewsAust’s #TheFrontPage Joining Peter Gleeson straight after @PMOnAir 
Our amazing producers will be across your Tweets while we are in studio so join in 📺 https://t.co/xULO4a4yjT",TheFrontPage,Australia,Thu Mar 11 10:42:46 +0000 2021
1369964994033426432,positive,1.5513718128204346,2.2692439556121826,-0.13315534591674805,"Some startup ecosystem legends talking tonight ~ what makes a healthy startup ecosystem, effect of Covid, funding gaps, national alignment, who’s not in the room, partnering, diversity, in-person, collaborating, cities with rural @joinClubhouse @AaronBirkby representing QLD 👏 https://t.co/IejQOOQT3U",,Australia,Thu Mar 11 10:54:41 +0000 2021
1369965312393711617,neutral,2.212461233139038,1.017470121383667,0.13450857996940613,"According to the Johns Hopkins University COVID dashboard, Australia recorded 59 cases on 9 Sept 2020. Each day since then there have been less than 50 per day. 6 month streak #covidau",covidau,Australia,Thu Mar 11 10:55:57 +0000 2021
