Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at
1377561718105071617,negative,0.4989354908466339,0.6634349822998047,1.5942277908325195,"@Ausshot3Dave @RBJRON @Greymata4 @prudinx @Democracy_Duck @twtrrr @kateju9 @JennyKennedy101 @haikeaone1 @MpBev @WgarNews @LadyPoop2 @libliars @jannybabe21 @WillPBuchanan @meggsy46 @NaviBeethe43rd @LaLegale @colinelvy11 @callralstonsaul @blakandblack @cornes_nicole @CapesJoy @rapunze58177052 @virgotweet @TyrendarraBoy @ElsaLeonis @DeliciousSophie @calmatwo153725 @PeterPyke @bprophetable @maudenificent @WhteRbbnAdvocat @CottonPru @Samillsweneedt1 @NarelleMacPher1 @KirstEclectic @RikkiSherrie1 @marie19705 @BarbHug45240937 @VK3TBN @JennyPineapple2 @WorldIwoe @ramornie @plainte @BejuPerth @xskinn @MigalooAllies @lynlinking @Tiddapage The only reason Aust isn’t in a severe recession right now is thanks to revenue from iron ore mining during last 12 mths covid pandemic, it gave state &amp; Fed gov cashflow when we needed it most to pay for jobkeeper, extra Centelink etc - workers deserve our thanx &amp; 6% for sure ❤️",,Australia,Thu Apr 01 10:01:22 +0000 2021
1377563098383478789,positive,0.9795304536819458,2.2039508819580083,-0.4664253294467926,"Credit to this woman for speaking up. 
If others had stepped up also, things may have got a lot more energetic. https://t.co/609lWMBJVN",,Australia,Thu Apr 01 10:06:51 +0000 2021
1377564750121299969,negative,0.8553617000579834,-0.0668677017092704,1.7345104217529297,"we're in a global pandemic. still.

interstate travel is a gamble.

play or don't play, and STFU about it.

#thedrum #auspol","thedrum, auspol",Australia,Thu Apr 01 10:13:25 +0000 2021
1377564897983164416,neutral,0.7944365739822388,0.4270027279853821,0.0370436497032642,@Asher_Wolf Lockdown ended!,,Australia,Thu Apr 01 10:14:00 +0000 2021
1377565121430450178,negative,1.4254871606826782,-0.8640803694725037,2.900065660476685,"Why are we so surprised when the politicians/celebrities blatantly ignore to the pandemic MCO protocols?
It’s been 1+ years living in this condition but time &amp; time again, the double standard &amp; negligence are so obvious.
I wonder if things are ever going to be better back home?",,Australia,Thu Apr 01 10:14:53 +0000 2021
1377568860342153217,negative,1.267804503440857,-0.9421283602714542,2.402787208557129,@Someone01514815 @PirateKiwi74 @SBSNews Why don't you go to a Covid wars and see how to go then?,,Australia,Thu Apr 01 10:29:44 +0000 2021
1377569199099236355,negative,0.5106397271156311,0.1298103034496307,1.3512130975723269,"VACCINE ROLLOUT IS OK SAYS DEPT of HEALTH. (Australia)
@abcnews https://t.co/Rv9pF2ebsd",,Australia,Thu Apr 01 10:31:05 +0000 2021
1377569329500200960,negative,0.3206239342689514,-0.6421939730644226,3.1272313594818115,"and guess what, hyena, you still don't know what you're fucking doing.

#thedrum #auspol #COVID19","thedrum, auspol, COVID19",Australia,Thu Apr 01 10:31:36 +0000 2021
1377569851942694914,negative,0.6512720584869385,-1.381437063217163,4.211118698120116,"is the point you're trying to make, hyena, that #scottythefukwit is a incompetent fuckwit?

#thedrum #auspol #COVID19","scottythefukwit, thedrum, auspol, COVID19",Australia,Thu Apr 01 10:33:41 +0000 2021
1377570865244631043,positive,1.3558673858642578,1.51075541973114,-0.1592033207416534,Yes hear hear - improvement is a key lens @nswaci in pandemic https://t.co/e31UqljazI,,Australia,Thu Apr 01 10:37:42 +0000 2021
1377571045104775169,neutral,1.6538419723510742,-0.8518880605697632,1.5724400281906128,@TruthOath @anzactaurus @AnnastaciaMP What's to say relying on tti and other restrictions with out lockdown wouldn't have achieved the same outcome?,,Australia,Thu Apr 01 10:38:25 +0000 2021
1377573156336979970,neutral,1.703539490699768,-0.5797968506813049,0.9776841402053832,https://t.co/3sSXERSHJW wonder if he would say same  if he and his family caught Covid-19?  #justwondering.,justwondering,Australia,Thu Apr 01 10:46:49 +0000 2021
1377574340888199168,positive,0.7289112210273743,1.8085914850234983,0.5033708810806274,"@kathrynw5 Wow I can imagine the pride in years to come telling the grandkids, once I broke a story about dog poo on the floor while 17k kids were kept in cages designed for 4k during a pandemic. They will be so proud till they get in parents car and say grandma's lost it!",,Australia,Thu Apr 01 10:51:31 +0000 2021
1377561819628249093,positive,1.4129831790924072,5.096499443054199,-0.1958156824111938,In Angel Place Sydney watching the queue to the first night opening of the Ivy club since COVID Pty is insane!! Great vibe! The quite surrounding lanes are packed,,Australia,Thu Apr 01 10:01:46 +0000 2021
1377567846113284098,neutral,1.2624565362930298,-0.2155279517173767,1.0575045347213743,Did Jobe lose his motor skills over Covid? #AFLPiesLions,AFLPiesLions,Australia,Thu Apr 01 10:25:43 +0000 2021
1377568323613773827,negative,0.4012831449508667,-0.4605368673801422,3.2445995807647705,Now that @PAFC are rightfully back in @SANFL in 2021 I can officially hate them again @SturtFC. 2020 is but a distant memory thanks to Covid-19 &amp; @AFL. Leave our comp alone you thieving bastards!! Just my opinion for what it's worth!,,Australia,Thu Apr 01 10:27:36 +0000 2021
1377575394006601730,negative,0.8402125239372253,-0.3405469059944153,3.0270817279815674,"@superscuba83 So do I my view is a lousy old lawnless golf coarse in outback Oz, man I miss England so much. Dieing for the day I will be able to return for a holiday. I know the weather can be a bit crap sometimes Taz but I would swap you in a heart beat. Lets do a holiday swap when covid fin",,Australia,Thu Apr 01 10:55:42 +0000 2021
