Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at
1360281886866567174,neutral,1.666309475898743,0.4616611301898956,0.3826442062854767,@onemarymarks @enricomariariva Life in the time of Covid-19. 😥,,Australia,Fri Feb 12 17:37:29 +0000 2021
1360283556191195143,neutral,1.7742011547088623,0.6623182892799377,0.5256471037864685,@MagicalOverload A few months ago. Lockdown ended here in Sydney last June so we can do it any time we want.,,Australia,Fri Feb 12 17:44:07 +0000 2021
1360292945740525569,positive,0.8792241215705872,1.371451735496521,0.8027004599571228,"New lockdown restrictions!! From Fri,12-Feb 11:59pm for 5 days. #stage4 #COVID19Vic You got this! https://t.co/2SGt0cWsP1","stage4, COVID19Vic",Australia,Fri Feb 12 18:21:25 +0000 2021
1360295211079897088,positive,1.09997296333313,4.25388765335083,-1.306129813194275,"New day, new lockdown. Thank You Lord",,Australia,Fri Feb 12 18:30:26 +0000 2021
1360295437681393665,neutral,1.2038254737854004,0.0783909484744072,0.5174462199211121,5days of lockdown hmmmmm😑🧐.                  #lockdown #melbournelockdown,"lockdown, melbournelockdown",Australia,Fri Feb 12 18:31:20 +0000 2021
1360300692083118080,negative,1.1325204372406006,0.0786144807934761,1.539944052696228,"@monica_2978 Residential property developers perhaps.
One positive way of looking at Covid is we will not continue working in over crowded unhygenic mass gatherings squeezed into corridors and limited work spaces like chooks in cages any more. Our health is paramount.",,Australia,Fri Feb 12 18:52:12 +0000 2021
1360296756198531073,negative,1.701097846031189,-0.9889925122261048,2.0873734951019287,@AlboMP Would have avoided this Melbourne lockdown if the quarantine workers had the vaccine weeks ago #Scottythefukwit,Scottythefukwit,Australia,Fri Feb 12 18:36:34 +0000 2021
1360302963365879808,neutral,1.3608485460281372,0.29116806387901306,0.5965449810028076,@gerald_goh @LorneCancer @illuminaLive @UMCCR Erm we all are in lockdown now.,,Australia,Fri Feb 12 19:01:14 +0000 2021
1360308710191419392,negative,0.9076706171035768,-0.038600437343120575,1.807889461517334,"A ‘snap lockdown’ called, a 5km limit placed on ALL Victorians for 5 days. No visitors. Shops closed, community sports shutdown. Mandatory masks to be worn everywhere.
Yet..15,000 can go to tennis, cram in like sardines with NO social distancing AND unmasked! #vicpol #viclockdown","vicpol, viclockdown",Australia,Fri Feb 12 19:24:04 +0000 2021
1360313113845764098,negative,0.6755880117416382,0.7737011909484863,1.2646557092666626,As I start day one of a 5-day #melbournelockdown I’m watching with dread as politics and #wishfulthinking overtake science back home #ontariolockdown #circuitbreaker #IStandWithDan https://t.co/WezEJIXnYj,"melbournelockdown, wishfulthinking, ontariolockdown, circuitbreaker, IStandWithDan",Australia,Fri Feb 12 19:41:34 +0000 2021
1360315801195134982,negative,0.5468807220458984,-0.6121160387992859,3.0868964195251465,"@StevePriceMedia Apparently the 5ft social distancing rule can keep you safe but not safe enough for the citizens in the Mallee, Wimmera and Gippsland to get on with their lives. @VictorianLabor has made a complete mess of this!",,Australia,Fri Feb 12 19:52:15 +0000 2021
1360307481197514753,negative,1.425026535987854,-0.08557551354169846,1.886972427368164,@SofiaAnnieW @theage Did you read the story Sofia.  The guy is in intensive care. His claims can be verified. He asked for a Covid test on day 6 of Q. They said no. He tested pos on day 11. That's a 5 day  gap of Covid spread in hotel. This lockdown need not have happened,,Australia,Fri Feb 12 19:19:11 +0000 2021
1360312115970543616,negative,0.9325806498527528,0.4417088925838471,1.311260461807251,"Yeah, good one @ScottMorrisonMP: “We haven’t gone through emergency procedures here in Australia because we’ve been able to prevent emergencies here in Australia” 🤪meanwhile, @jacindaardern in NZ has already started jabbing frontline workers #auspol #covid (pic: AAP) https://t.co/7fuEL5RjZl","auspol, covid",Australia,Fri Feb 12 19:37:36 +0000 2021
